year,index,language,discipline,context,alternatives_intro,alternative_A,alternative_B,alternative_C,alternative_D,alternative_E,correct_alternative,has_images,image_path
2021,153,,matematica,"Um parque temático brasileiro construiu uma réplica em miniatura do castelo de Liechtenstein. O castelo original, representado na imagem, está situado na Alemanha e foi reconstruído entre os anos de 1840 e 1842, após duas destruições causadas por guerras.

![](https://enem.dev/2021/questions/153/6826c1c9-9c1c-401f-b721-af14ad303f2e.jpg)

O castelo possui uma ponte de 38,4m de comprimento e 1,68m de largura. O artesão que trabalhou para o parque produziu a réplica do castelo, em escala. Nessa obra, as medidas do comprimento e da largura da ponte eram, respectivamente, 160cm e 7 cm.",A escala utilizada para fazer a réplica é,1 : 576,1 : 240,1 : 24,"1 : 4,2","1 : 2,4",C,True,dags/data//images/6826c1c9-9c1c-401f-b721-af14ad303f2e.jpg
2021,154,,matematica,"A demografia médica é o estudo da população de médicos no Brasil nos aspectos quantitativo e qualitativo, sendo um dos seus objetivos fazer projeções sobre a necessidade da formação de novos médicos. Um desses estudos gerou um conjunto de dados que aborda a evolução do número de médicos e da população brasileira por várias décadas. O quadro apresenta parte desses dados.

![](https://enem.dev/2021/questions/154/06fed6e4-4341-487f-8c3a-6352bba5bfd1.jpg)

Segundo uma projeção estatística, a variação do número de médicos e o da população brasileira de 2010 para 2020 será a média entre a variação de 1990 para 2000 e a de 2000 para 2010. Com o resultado dessa projeção, determina-se o número de médicos por mil habitantes no ano de 2020.

Disponível em: www.cremesp.org.br. Acesso em: 24 jun. 2015 (adaptado)","O número, com duas casas na parte decimal, mais próximo do número de médicos por mil habitantes no ano de 2020 seria de","0,17","0,49","1,71","2,06","3,32",D,True,dags/data//images/06fed6e4-4341-487f-8c3a-6352bba5bfd1.jpg
2021,155,,matematica,"Um atleta produz sua própria refeição com custo fixo de R$ 10,00. Ela é composta por 400g de frango, 600g de batata-doce e uma hortaliça. Atualmente, os preços dos produtos para essa refeição são:

![](https://enem.dev/2021/questions/155/0eb41d8c-7cd8-4398-96c2-b160d666be33.png)

Em relação a esses preços, haverá um aumento de 50% no preço do quilograma de batata-doce, e os outros preços não serão alterados. O atleta deseja manter o custo da refeição, a quantidade de batata-doce e a hortaliça. Portanto, terá que reduzir a quantidade de frango.",Qual deve ser a redução percentual da quantidade de frango para que o atleta alcance seu objetivo?,"12,5","28,0","30,0","50,0","70,0",C,True,dags/data//images/0eb41d8c-7cd8-4398-96c2-b160d666be33.png
2021,156,,matematica,"Uma mola é solta da posição distendida conforme a figura. A figura à direita representa o gráfico da posição _P_ (em cm) da massa m em função do tempo _t_ (em segundo) em um sistema de coordenadas cartesianas. Esse movimento periódico é descrito por uma expressão do tipo P(t) = ![](https://enem.dev/2021/questions/156/22072ec1-3b3b-4ad6-a4b6-dffd6253a376.png) ou P(t) = ![](https://enem.dev/2021/questions/156/86b2ce7b-d131-40db-9629-e618470679c7.png), em que A>0 é a amplitude de deslocamento máximo e ![](https://enem.dev/2021/questions/156/f1cfe3fa-6396-47ed-b60b-48d48194225e.png) é a frequência, que se relaciona com o período T pela fórmula ![](https://enem.dev/2021/questions/156/38bd8acb-9ed5-402c-a6df-271fb1614213.png).

Considere a ausência de quaisquer forças dissipativas.

![](https://enem.dev/2021/questions/156/9e69ba46-7bc0-40c9-b81e-bdae664b1ae1.png)","A expressão algébrica que representa as posições P(t) da massa m, ao longo do tempo, no gráfico, é",-3 cos (2t),-3 sen (2t),3 cos (2t),-6 cos (2t),6 cos (2t),A,True,dags/data//images/22072ec1-3b3b-4ad6-a4b6-dffd6253a376.png
2021,157,,matematica,"Uma construtora, pretendendo investir na construção de imóveis em uma metrópole com cinco grandes regiões, fez uma pesquisa sobre a quantidade de famílias que mudaram de uma região para outra, de modo a determinar qual região foi o destino do maior fluxo de famílias, sem levar em consideração o número de famílias que deixaram a região. Os valores da pesquisa estão dispostos em uma matriz A = ![](https://enem.dev/2021/questions/157/8c6e4e74-df9c-40f8-8252-dbdeaea6b052.png), i, j ![](https://enem.dev/2021/questions/157/be8d14c5-515d-49fd-ac32-96ff68aec07f.png) {1, 2, 3, 4, 5}, em que o elemento ![](https://enem.dev/2021/questions/157/d9158cca-6b4e-48a2-bfdb-ffe3e0bc450d.png) corresponde ao total de famílias (em dezena) que se mudaram da região i para a região j durante um certo período, e o elemento ![](https://enem.dev/2021/questions/157/9e0b26da-8c61-4aad-b6d1-2266960860e0.png) é considerado nulo, uma vez que somente são consideradas mudanças entre regiões distintas. A seguir, está apresentada a matriz com os dados da pesquisa.

![](https://enem.dev/2021/questions/157/7d732410-1899-40e4-ab0d-c9cac5de4aeb.png)",Qual região foi selecionada para o investimento da construtora?,1,2,3,4,5,E,True,dags/data//images/8c6e4e74-df9c-40f8-8252-dbdeaea6b052.png
2021,158,,matematica,"Para realizar um voo entre duas cidades que distam 2 000 km uma da outra, uma companhia aérea utilizava um modelo de aeronave A, capaz de transportar até 200 passageiros. Quando uma dessas aeronaves está lotada de passageiros, o consumo de combustível é de 0,02 litro por quilômetro e por passageiro. Essa companhia resolveu trocar o modelo de aeronave A pelo modelo de aeronave B, que é capaz de transportar 10% de passageiros a mais do que o modelo A, mas consumindo 10% menos combustível por quilômetro e por passageiro.","A quantidade de combustível consumida pelo modelo de aeronave B, em relação à do modelo de aeronave B, em relação à do modelo de aeronave A, em um voo lotado entre as duas cidades, é",10% menor,1% menor,Igual,1% maior,11% maior,B,False,
2021,159,,matematica,"Em uma corrida automobilística, os carros podem fazer paradas nos boxes para efetuar trocar de pneus. Nessas trocas, o trabalho é feito por um grupo de três pessoas em cada pneu. Considere que os grupos iniciam o trabalho no mesmo instante, trabalham à mesma velocidade e cada grupo trabalha em um único pneu. Com os quatro grupos completos, são necessários 4 segundos para que a troca seja efetuada. O tempo gasto por um grupo para trocar um pneu é inversamente proporcional ao número de pessoas trabalhando nele. Em uma dessas paradas, um dos trabalhadores passou mal, não pôde participar da troca e nem foi substituído, de forma que um dos quatro grupos de troca ficou reduzido.","Nessa parada específica, com um dos grupos reduzido, qual foi o tempo gasto, em segundo, para trocar os quatro pneus?","6,0","5,7","5,0","4,5","4,4",A,False,
2021,160,,matematica,"Um  nutricionista verificou, na dieta diária do seu cliente, a falta de 800mg do mineral A, de 1 000 mg do mineral B e de 1 200 mg do mineral C. Por isso, recomendou a compra de suplementos alimentares que forneçam os minerais faltantes e informou que não haveria problema se consumisse mais desses minerais do que o recomendado.

O cliente encontrou cinco suplementos, vendidos em sachês unitários, cujos preços e as quantidades dos minerais estão apresentados a seguir:

*   Suplemento I: contém 50mg do mineral A, 100mg do mineral B e 200 mg do mineral C e custa R$2,00;
*   Suplemento II: contém 800mg do mineral A, 250mg do mineral B e 200 mg do mineral C e custa R$3,00;
*   Suplemento III: contém 250mg do mineral A, 1 000mg do mineral B e 300 mg do mineral C e custa R$5,00;
*   Suplemento IV: contém 600mg do mineral A, 500mg do mineral B e 1 000 mg do mineral C e custa R$6,00;
*   Suplemento V: contém 400mg do mineral A, 800mg do mineral B e 1 200 mg do mineral C e custa R$8,00;

O cliente decidiu comprar sachês de um único suplemento no qual gastasse menos dinheiro e ainda suprisse a falta de minerais indicada pelo nutricionista, mesmo que consumisse alguns deles além de sua necessidade.","Nessas condições, o cliente deverá comprar sachês do suplemento",I,II,III,IV,V,D,False,
2021,164,,matematica,"Uma pessoa pretende viajar por uma companhia aérea que despacha gratuitamente uma mala com até 10kg.

Em duas viagens que realizou, essa pessoa utilizou a mesma mala e conseguiu 10 kg com as seguintes combinações de itens:

![](https://enem.dev/2021/questions/164/eab2c90e-a45f-482b-997d-a5c2f6931726.png)

Para ter certeza de que sua bagagem terá massa de 10 kg, ela decide levar essa mala com duas calças, um sapato e o máximo de camisetas, admitindo que itens do mesmo tipo têm a mesma massa.",Qual a quantidade máxima de camisetas que essa pessoa poderá levar?,22,24,26,33,39,B,True,dags/data//images/eab2c90e-a45f-482b-997d-a5c2f6931726.png
2021,165,,matematica,"Um automóvel apresenta um desempenho médio de 16 km/L. Um engenheiro desenvolveu um novo motor a combustão que economiza, em relação ao consumo do motor anterior, 0,1 L de combustível a cada 10 km percorridos.","O valor do desempenho médio do automóvel com o novo motor, em quilômetro por litro, expresso com uma casa decimal, é","15,9","16,1","16,4","17,4","18,0",D,False,
2021,166,,matematica,"O projeto de um contêiner, em forma de paralelepípedo reto retangular, previa a pintura dos dois lados (interno e externo) de cada uma das quatro paredes com tinta acrílica e a pintura do piso interno com tinta epóxi. O construtor havia pedido, a cinco fornecedores diferentes, orçamentos das tintas necessárias, mas, antes de iniciar a obra, resolveu mudar o projeto original, alterando o comprimento e a largura para o dobro do originalmente previsto, mantendo inalterada a altura. Ao pedir novos orçamentos aos fornecedores, para as novas dimensões, cada um deu uma resposta diferente sobre as novas quantidades de tinta necessárias.

Em relação ao previsto para o projeto original, as novas quantidades de tinta necessárias informadas pelos fornecedores foram as seguintes:

–  Fornecedor I: “O dobro, tanto para as paredes quanto para o piso”.

– Fornecedor II: “O dobro para as paredes e quatro vezes para o piso”.

– Fornecedor III: “Quatro vezes, tanto para as paredes quanto para o piso.”

– Fornecedor IV: “Quatro vezes para as paredes e o dobro para o piso.”

– Fornecedor V: “Oito vezes para as paredes e quatro vezes para o piso.”

Analisando as informações dos fornecedores, o construtor providenciará a quantidade adequada de material. Considere a porta de acesso do contêiner como parte de uma das paredes.","Qual dos fornecedores prestou as informações adequadas, devendo ser o escolhido pelo construtor para aquisição do material?",I,II,III,IV,V,B,False,
2021,167,,matematica,"Um povoado com 100 habitantes está passando por uma situação de seca prolongada e os responsáveis pela administração pública local decidem contratar a construção de um reservatório. Ele deverá ter a forma de um cilindro circular reto, cuja base tenha 5 metros de diâmetro interno, e atender à demanda de água da população por um período de exatamente sete dias consecutivos. No oitavo dia, o reservatório vazio é completamente reabastecido por carros-pipa.

Considere que o consumo médio diário por habitante é de 120 litros de água. Use 3 como aproximação para ![](https://enem.dev/2021/questions/167/42cbdc11-82db-44e3-8f1b-367c1b0e5853.png)","Nas condições apresentadas, o reservatório deverá ser construído com uma altura interna mínima, em metro, igual a","1,12","3,10","4,35","4,48","5,60",D,True,dags/data//images/42cbdc11-82db-44e3-8f1b-367c1b0e5853.png
2021,168,,matematica,"Num octaedro regular, duas faces são consideradas opostas quando não têm nem arestas, nem vértices em comum. Na figura, observa-se um octaedro regular e uma de suas planificações, na qual há uma face colorida na cor cinza escuro e outras quatro faces numeradas.

![](https://enem.dev/2021/questions/168/71fccb41-8caa-485c-b7af-c1c537c4148b.png)","Qual(is) face(s) ficará(ão) oposta(s) à face de cor cinza escuro, quando o octaedro for reconstruído a partir da planificação dada?","1, 2, 3 e 4",1 e 3,1,2,4,E,True,dags/data//images/71fccb41-8caa-485c-b7af-c1c537c4148b.png
2021,169,,matematica,"O instrumento da percussão conhecido como triângulo é composto por uma barra fina de aço, dobrada em um formato que se assemelha a um triângulo, com uma abertura e uma haste, conforme ilustra a Figura 1.

![](https://enem.dev/2021/questions/169/d9c2223e-0155-480d-bfd2-0d0fd39cb200.png)

Uma empresa de brindes promocionais contrata uma fundição para a produção de miniaturas de instrumentos desse tipo. A fundição produz, inicialmente, peças com o formato de uma triângulo equilátero de altura h, conforme ilustra a Figura 2. Após esse processo, cada peça é aquecida, deformando os cantos, e cortada em um dos vértices, dando origem à miniatura. Assuma que não ocorram perdas de material no processo de produção, de forma que o comprimento da barra utilizada seja igual ao perímetro do triângulo equilátero representado na Figura 2.

Considere 1,7 como valor aproximado para √3.

Nessas condições, o valor que mais se aproxima da medida do comprimento da barra, em centímetro, é","Nessas condições, o valor que mais se aproxima da medida do comprimento da barra, em centímetro, é:","9,07.","13,60.","20,40.","27,18.","36,24.",D,True,dags/data//images/d9c2223e-0155-480d-bfd2-0d0fd39cb200.png
2021,170,,matematica,"Uma pessoa comprou uma caneca para tomar sopa, conforme ilustração.

![](https://enem.dev/2021/questions/170/4b81cbbc-0e2d-486f-9a21-2cbe5160b172.png)

Sabe-se que 1 cm³ = 1 mL e que o topo da caneca é uma circunferência de diâmetro (D) medindo 10 cm, e a base é um círculo de diâmetro (d) medindo 8 cm. Além disso, sabe-se que a altura (h) dessa caneca mede 12 cm (distância entre o centro das circunferências do topo e da base).

Utilize 3 como aproximação para π.","Qual é a capacidade volumétrica, em milimitro, dessa caneca?",216,408,732,2196,2928,C,True,dags/data//images/4b81cbbc-0e2d-486f-9a21-2cbe5160b172.png
2021,171,,matematica,"O dono de uma loja pretende usar cartões imantados para a sua divulgação de sua loja. A empresa que fornecerá o serviço lhe informa que o custo de fabricação do cartão é de R$0,01 por centímetro quadrado e que disponibiliza modelos tendo como faces úteis para impressão:

*   um triângulo equilátero de lado 12 cm;
*   um quadrado de lado 8 cm;
*   um retângulo de lados 11 cm e 8 cm;
*   um hexágono regular de lado 6cm;
*   um círculo de diâmetro 10 cm.

O dono da loja está disposto a pagar, no máximo, R$0,80 por cartão. Ele escolherá, dentro desse limite de preço, o modelo que tiver maior área de impressão.

Use 3 como aproximação para π e use 1,7 como aproximação para √3.","Nessas condições, o modelo que deverá ser escolhido tem como face útil para impressão um",Triângulo,Quadrado,Retângulo,Hexágono,Círculo,E,False,
2021,172,,matematica,"Um ciclista amador de 61 anos de idade utilizou um monitor cardíaco para medir suas frequências cardíacas em quatro diferentes tipos de trechos do percurso. Os resultados das frequências cardíacas máximas alcançadas nesses trechos foram:

![](https://enem.dev/2021/questions/172/604532ed-546c-43dc-a7eb-3b0b3bfca440.png)

Sabe-se que a faixa aeróbica ideal para o ganho de condicionamento físico é entre 65% e 85% da frequência cardíaca máxima (Fc máx), que, por sua vez, é determinada pela fórmula:

Fc máx. = 220 – idades,

em que a idade é dada em ano e Fc máx. é dada em bpm (batimento por minuto).","Os trechos do percurso nos quais esse ciclista se mantém dentro de sua faixa aeróbica ideal, para o ganho de condicionamento físico, são:","Leve no plano, forte no plano, subida moderada e subida forte.","Leve no plano, forte no plano e subida moderada.","Forte no plano, subida moderada e subida forte.",Forte no plano e subida moderada.,Leve no plano e subida forte.,D,True,dags/data//images/604532ed-546c-43dc-a7eb-3b0b3bfca440.png
2021,173,,matematica,"Um lava-rápido oferece dois tipos de lavagem de veículos: lavagem simples, ao preço de R$ 20,00, e lavagem completa, ao preço de R$35,00. Para cobrir as despesas com produtos e funcionários, e não ter prejuízos, o lava-rápido deve ter uma receita diária de, pelo menos, R$300,00.","Para não ter prejuízo, o menor número de lavagens diárias que o lava rápido deve efetuar é",6,8,9,15,20,C,False,
2021,174,,matematica,"Após a consulta médica, um paciente deve seguir um tratamento composto por três medicamentos: X, Y e Z. O paciente, para adquirir os três medicamentos, faz um orçamento em três farmácias diferentes, conforme o quadro.

![](https://enem.dev/2021/questions/174/a9b99537-f174-43b1-9ee0-90b5bdfe57ad.png)

Dessas farmácias, algumas oferecem descontos:

*   na compra dos medicamentos X e Y na Farmácia 2, recebe-se um desconto de 20% em ambos os produtos, independentemente da compra do medicamento Z, e não há desconto para o medicamento Z;
*   na compra dos 3 medicamentos na Farmácia 3, recebe-se 20% de desconto no valor total da compra.

O paciente deseja efetuar a compra de modo a minimizar duas despesa com os medicamentos.","De acordo com as informações fornecidas, o paciente deve comprar os medicamentos da seguinte forma:","X, Y e Z na Farmácia 1.","X e Y na Farmácia 1, e Z na Farmácia 3.","X e Y na Farmácia 2, e Z na Farmácia 3.","X na Farmácia 2, e Y e Z na Farmácia 3.","X, Y e Z na Farmácia 3.",C,True,dags/data//images/a9b99537-f174-43b1-9ee0-90b5bdfe57ad.png
2021,176,,matematica,"O sistema de numeração romano ainda é utilizado na indicação de capítulos e volumes de livros, na designação de séculos e, em ordem cronológica, de papas e reis de mesmo nome. São utilizadas sete letras do alfabeto:  
Quatro fundamentais: I (vale 1); X (vale 10); C (vale 100) e M (vale 1 000).  
Três secundárias: V (vale 5); L (vale 50); e D (vale 500).

As regras para escrever números romanos são:  
1\. Não existe símbolo correspondente ao zero;  
2\. Os símbolos fundamentais podem ser repetidos até três vezes e seus valores são adicionados. Exemplo: XXX = 30;  
3\. Uma letra posta à esquerda de outra de maior valor indica subtração dos respectivos valores. Exemplo: IX = 10 – 1 = 9;  
4\. Uma letra posta à direita de outra de maior valor indica adição dos respectivos valores. Exemplo: XI = 10 + 1 = 11

Em uma cidade europeia há uma placa indicando o ano de sua fundação: MCDLXIX.",Quantos anos de fundação essa cidade comemorará em 2050?,379,381,579,581,601,D,False,
2021,177,,matematica,"Uma das bases mais utilizadas para representar um número é a base decimal. Entretanto, os computadores trabalham com números na base binária. Nessa base, qualquer número natural é representado usando apenas os algarismos 0 e 1. Por exemplo, as representações dos números 9 e 12, na base binárias, são 1001 e 1100, respectivamente. A operação de adição, na base binária, segue um algoritmo similar ao utilizado na base decimal, como detalhado no quadro:

Por exemplo, na base binária, a soma dos números 10 e 10 é 100, como apresentado:

![](https://enem.dev/2021/questions/177/e82478b8-f2bb-43db-88d0-49359625343c.png)","Considerando as informações do texto, o resultado da adição 9 + 12 será representado, na base binária, por",101,1101,1111,10101,11001,D,True,dags/data//images/e82478b8-f2bb-43db-88d0-49359625343c.png
2021,178,,matematica,"Uma unidade de medida comum usada para a expressar áreas de terrenos de grandes dimensões é o hectare, que equivale a 10 000 m². Um fazendeiro decide fazer um loteamento utilizando 3 hectares de sua fazenda, dos quais 0,9 hectare será usado para a construção de ruas e calçadas e o restante será dividido em terrenos com área de 300 m² cada um. Os 20 primeiros terrenos vendidos terão preços promocionais de R$ 20 000,00 cada, e os demais, R$ 30 000,00 cada.","Nas condições estabelecidas, o valor total, em real, obtido, pelo fazendeiro com a venda de todos os terrenos será igual a",700 000,1 600 000,1 900 000,2 200 000,2 800 000,C,False,
2021,180,,matematica,"Os diretores de uma escola precisam construir um laboratório para uso dos alunos. Há duas possibilidades:

(i) um laboratório do tipo A, com capacidade para 100 usuário, a um custo de 180 mil reais e gastos de 60 mil reais por ano para manutenção;

(ii) um laboratório do tipo B, com capacidade para 80 usuários, a um custo de 120 mil reais e gastos com manutenção de 16 mil reais por ano.

Considera-se que, em qualquer caso, o laboratório implantado será utilizado na totalidade de sua capacidade.","A economia da escola, na utilização de um laboratório tipo B, em vez de um laboratório tipo A, num período de 4 anos, por usuário, será de","1,31 mil reais","1,90 mil reais","2,30 mil reais","2,36 mil reais","2,95 mil reais",B,False,
2021,94,,matematica,"A figura foi extraída de um antigo jogo de computadores, chamado _Bang! Bang!_

![](https://enem.dev/2021/questions/94/5a37495e-68a2-43fb-ac41-13a2fcc55e79.png)

No jogo, dois competidores controlam os canhões  **A**  e  **B**  , disparando balas alternadamente com o objetivo de atingir o canhão do adversário; para isso, atribuem valores estimados para o módulo de velocidade inicial de disparo ![](https://enem.dev/2021/questions/94/435840f2-c28e-427b-82f4-c210044547ee.png)   e para o ângulo de disparo ![](https://enem.dev/2021/questions/94/708a0541-6e2f-4256-ab6e-24d3b0a9a668.png).

Em determinado momento de uma partida, o competidor  **B**  deve disparar; ele sabe que a bala disparada anteriormente, = 53 °, Passou tangenciando o Ponto  **P**  .

No jogo,  ![](https://enem.dev/2021/questions/94/c86c266a-40df-44d7-bc37-00fb42361fd1.png) é igual a 10 m / s 2. Considere sen 53 ° = 0,8, cos 53 ° = 0,6 e desprezível a ação de dissipativas.

Disponível em:  [http://mebdownloads.butzke.net.br](http://mebdownloads.butzke.net.br/) . Acesso em: 18 abr. 2015 (adaptado).

Com base nas distâncias dadas e mantendo o último ângulo de disparo, qual deveria ser, aproximadamente, o menor valor de   ![](https://enem.dev/2021/questions/94/0fea5329-7b51-4107-b32c-9e80dbb06407.png) que permitiria ao disparo pelo canhão  **B**  atingir o canhão  **A?**","Com base nas distâncias dadas e mantendo o último ângulo de disparo, qual deveria ser, aproximadamente, o menor valor de que permitiria ao disparo pelo canhão  B  atingir o canhão  A?",30 m/s,35 m/s,40 m/s,45 m/s,50 m/s,C,True,dags/data//images/5a37495e-68a2-43fb-ac41-13a2fcc55e79.png
2022,136,,matematica,"Uma máquina em operação tem sua temperatura T monitorada por meio de um registro gráfico, ao longo do tempo t. Essa máquina possui um pistão cuja velocidade V varia com a temperatura T da máquina, de acordo com a expressão V=T²−4. Após a máquina funcionar durante o intervalo de tempo de 10 horas, o seu operador analisa o registro gráfico, apresentado na figura, para avaliar a necessidade de eventuais ajustes, sabendo que a máquina apresenta falhas de funcionamento quando a velocidade do pistão se anula.

![](https://enem.dev/2022/questions/136/44fff3b7-9ad8-4f02-8262-5b4c015a8228.png)",Quantas vezes a velocidade do pistão se anulou durante as 10 horas de funcionamento?,1,2,3,4,5,E,True,dags/data//images/44fff3b7-9ad8-4f02-8262-5b4c015a8228.png
2022,138,,matematica,"O gráfico apresenta os totais de receitas e despesas de uma empresa, expressos em milhão de reais, no  
decorrer dos meses de um determinado ano. A empresa obtém lucro quando a diferença entre receita e despesa é positiva e tem prejuízo quando essa diferença é negativa.

![](https://enem.dev/2022/questions/138/d738a15a-a083-4720-af91-80d2b3259c9f.png)","Qual é a mediana, em milhão de reais, dos valores dos lucros apurados pela empresa nesse ano?","1,5","2,0","2,9","3,0","5,5",D,True,dags/data//images/d738a15a-a083-4720-af91-80d2b3259c9f.png
2022,139,,matematica,"Um casal está reformando a cozinha de casa e decidiu comprar um refrigerador novo. Observando a planta da nova cozinha, desenhada na escala de 1: 50, notaram que o espaço destinado ao refrigerador tinha 3,8 cm de altura e 1,6 cm de largura. Eles sabem que os fabricantes de refrigeradores indicam que, para um bom funcionamento e fácil manejo na limpeza, esses eletrodomésticos devem ser colocados em espaços que permitam uma distância de, pelo menos, 10 cm de outros móveis ou paredes, tanto na parte superior quanto nas laterais. O casal comprou um refrigerador que caberia no local a ele destinado na nova cozinha, seguindo as instruções do fabricante.","Esse refrigerador tem altura e largura máximas, em metro, respectivamente, iguais a","1,80 e 0,60.","1,80 e 0,70.","1,90 e 0,80.","2,00 e 0,90.","2,00 e 1,00.",A,False,
2022,140,,matematica,"Foram convidadas 32 equipes para um torneio de futebol, que foram divididas em 8 grupos com 4 equipes, sendo que, dentro de um grupo, cada equipe disputa uma única partida contra cada uma das demais equipes de seu grupo. A primeira e a segunda colocadas de cada grupo seguem para realizar as 8 partidas da próxima fase do torneio, chamada oitavas de final. Os vencedores das partidas das oitavas de final seguem para jogar as 4 partidas das quartas de final. Os vencedores das quartas de final disputam as 2 partidas das semifinais, e os vencedores avançam para a grande final, que define a campeã do torneio.

Pelas regras do torneio, cada equipe deve ter um período de descanso de, no mínimo, 3 dias entre dois jogos por ela disputados, ou seja, se um time disputar uma partida, por exemplo, num domingo, só poderá disputar a partida seguinte a partir da quinta-feira da mesma semana.",O número mínimo de dias necessários para a realização desse torneio é,22.,25.,28.,48.,64.,B,False,
2022,142,,matematica,"Uma montadora de automóveis divulgou que oferta a seus clientes mais de 1 000 configurações diferentes de carro, variando o modelo, a motorização, os opcionais e a cor do veículo. Atualmente, ela oferece 7 modelos de carros com 2 tipos de motores: 1.0 e 1.6. Já em relação aos opcionais, existem 3 escolhas possíveis: central multimídia, rodas de liga leve e bancos de couro, podendo o cliente optar por incluir um, dois, três ou nenhum dos opcionais disponíveis.","Para ser fiel à divulgação feita, a quantidade mínima de cores que a montadora deverá disponibilizar a seus clientes é",8.,9.,11.,18.,24.,B,False,
2022,145,,matematica,"O pacote básico de um jogo para smartphone, que é vendido a R$ 50,00, contém 2 000 gemas e 100 000 moedas de ouro, que são itens utilizáveis nesse jogo.  
A empresa que comercializa esse jogo decidiu criar um pacote especial que será vendido a R$ 100,00 e que se diferenciará do pacote básico por apresentar maiores quantidades de gemas e moedas de ouro. Para estimular as vendas desse novo pacote, a empresa decidiu inserir nele 6 000 gemas a mais, em relação ao que o cliente teria caso optasse por comprar, com a mesma quantia, dois pacotes básicos.","A quantidade de moedas de ouro que a empresa deverá inserir ao pacote especial, para que seja mantida a mesma proporção existente entre as quantidades de gemas e de moedas de ouro contidas no pacote básico, é",50 000.,100 000.,200 000.,300 000.,400 000.,E,False,
2022,146,,matematica,"Um parque tem dois circuitos de tamanhos diferentes para corridas. Um corredor treina nesse parque e, no primeiro dia, inicia seu treino percorrendo  
3 voltas em torno do circuito maior e 2 voltas em torno do menor, perfazendo um total de 1 800 m. Em seguida, dando continuidade a seu treino, corre mais 2 voltas em torno do circuito maior e 1 volta em torno do menor,  
percorrendo mais 1 100 m.

No segundo dia, ele pretende percorrer 5 000 m nos circuitos do parque, fazendo um número inteiro de voltas em torno deles e de modo que o número de voltas seja o maior possível.","A soma do número de voltas em torno dos dois circuitos, no segundo dia, será",10.,13.,14.,15.,16,E,False,
2022,147,,matematica,"Uma equipe de marketing digital foi contratada para aumentar as vendas de um produto ofertado em um site de comércio eletrônico. Para isso, elaborou um anúncio que, quando o cliente clica sobre ele, é direcionado  
para a página de vendas do produto. Esse anúncio foi divulgado em duas redes sociais, A e B, e foram obtidos os seguintes resultados:

• rede social A: o anúncio foi visualizado por 3 000 pessoas; 10% delas clicaram sobre o anúncio e foram redirecionadas para o site; 3% das que clicaram sobre o anúncio compraram o produto. O investimento feito para a publicação do anúncio nessa rede foi de R$ 100,00;

• rede social B: o anúncio foi visualizado por 1 000 pessoas; 30% delas clicaram sobre o anúncio e foram redirecionadas para o site; 2% das que  
clicaram sobre o anúncio compraram o produto. O investimento feito para a publicação do anúncio nessa rede foi de R$ 200,00.

Por experiência, o pessoal da equipe de marketing considera que a quantidade de novas pessoas que verão o anúncio é diretamente proporcional ao investimento realizado, e que a quantidade de pessoas que comprarão o produto também se manterá proporcional à quantidade de pessoas que clicarão sobre o anúncio.  
O responsável pelo produto decidiu, então, investir mais R$ 300,00 em cada uma das duas redes sociais para a divulgação desse anúncio e obteve, de fato, o aumento proporcional esperado na quantidade de clientes que compraram esse produto. Para classificar o aumento obtido na quantidade (Q) de compradores desse produto, em consequência dessa segunda divulgação, em relação aos resultados observados na primeira divulgação, o  
responsável pelo produto adotou o seguinte critério:

• Q ≤ 60%: não satisfatório;  
• 60% < Q ≤ 100%: regular;  
• 100% < Q ≤ 150%: bom;  
• 150% < Q ≤ 190%: muito bom;  
• 190% < Q ≤ 200%: excelente","O aumento na quantidade de compradores, em consequência dessa segunda divulgação, em relação
ao que foi registrado com a primeira divulgação, foi classificado como",Não satisfatório.,Regular.,Bom.,Muito bom.,Excelente.,C,False,
2022,149,,matematica,"Uma das informações que pode auxiliar no dimensionamento do número de pediatras que devem atender em uma Unidade Básica de Saúde (UBS) é o número que representa a mediana da quantidade de crianças por família existente na região sob sua responsabilidade. O quadro mostra a distribuição das frequências do número de crianças por família na região de responsabilidade de uma UBS.

![](https://enem.dev/2022/questions/149/d92eba46-c91d-43d9-accf-ec06c4506ac1.png)",O número que representa a mediana da quantidade de crianças por família nessa região é,"1,0.","1,5.","1,9.","2,1.","2,5.",B,True,dags/data//images/d92eba46-c91d-43d9-accf-ec06c4506ac1.png
